Position_mm,OD_t0,OD_t1,OD_t2,OD_t3,OD_t4
-1.5795795795795795,-0.007844164365069494,-0.007721296121344674,0.02421367789911931,-0.07464982060238969,0.025866705356609312
-1.5655655655655656,0.06671600215207207,-0.0500575222146905,-0.029206385991134058,-0.01974745237001545,-0.042486811673779365
-1.5515515515515514,0.011760484424946432,0.01197669368013422,0.014290733080686577,0.013605261376634021,-0.03453461209658608
-1.5375375375375375,-0.01846569059180451,0.019415878193465252,0.015164104774998806,-0.029468821027640386,-0.0851723597845628
-1.5235235235235236,0.0391303667426047,-0.014495593866108979,0.03180629722496639,0.001769526647687921,-0.024281424632482618
-1.5095095095095095,-0.020888815579185788,0.04721960290216063,0.08278980116733232,0.01340617502408094,0.02870109559156975
-1.4954954954954955,0.023385213858478207,-0.036772969885905754,0.01177247901536301,-0.010276476025732948,0.015508395472451126
-1.4814814814814814,-0.04018109827351898,-0.04393124640128494,-0.015268908771224962,0.005113913129897126,-0.0066453978885637165
-1.4674674674674675,-0.019633129450637027,0.006733554562821613,-0.000767229365759833,-0.028881976958538367,-0.0006690085115415915
-1.4534534534534536,0.02784265709327425,0.03141294908559994,-0.05307227714667354,-0.006198338390881399,-0.020666566277262165
-1.4394394394394394,0.04594359923348479,0.05051783075242282,-0.020841393932671745,0.018306485087676676,0.006142766472053525
-1.4254254254254253,0.03091965900025263,-0.01376652787564557,-0.01227847314339312,0.004709188829053026,0.022976348384418442
-1.4114114114114114,0.024442533069626418,0.03236042501543613,-0.015722651938037773,-0.017595938086918065,-0.04847660362231418
-1.3973973973973974,0.02116506179175171,-0.0011552540700461012,0.00457064616101166,0.00672649212872379,0.008989430635120444
-1.3833833833833835,-0.011709696290324846,-0.0051788189802919726,-0.024672597971466016,0.02143829371909854,0.027973046128640017
-1.3693693693693694,0.013669126330146063,0.026509798146060443,0.03363092001973414,-0.06149823835732434,-0.012453008668901087
-1.3553553553553552,0.024243891180926062,0.019569686378067795,6.211947545912817e-06,0.03477222194867693,0.02102101836361751
-1.3413413413413413,0.07276515952344068,-0.04729176467885334,-0.0002790096341584325,-0.01008764216043216,0.08443963333417659
-1.3273273273273274,0.05454834350844441,0.04429621052841371,-0.009836841495387535,0.012764697997206908,-0.0031302837896067573
-1.3133133133133135,-0.005252923254734587,0.04140274066815377,0.004655720515769374,0.035917407709356836,0.011799211500159707
-1.2992992992992993,0.06098007546491656,-0.018766880993122775,0.02475294794002904,-0.041150210916913975,-0.022141712509841746
-1.2852852852852852,0.04355602545473493,0.01187410606530406,-0.02601390647132701,-0.021283230072826398,0.0054375348780615115
-1.2712712712712713,0.03889456328152348,0.014820905662558765,-0.019743494672257698,-0.008656460876271144,0.013808148749469114
-1.2572572572572573,0.08190040099648044,0.007820213062906717,-0.00911178086329994,-0.02351260563373285,0.005845270208104141
-1.2432432432432432,0.09909373327122464,-0.016509154510439574,-0.04037612770419645,0.05204809727510425,-0.0305908595912657
-1.2292292292292293,0.10099331656381152,-0.020148700913390914,-0.024577735791644933,-0.02570316281480378,0.006190853139763521
-1.2152152152152151,0.053059040003495844,-0.0007666219815145042,-0.01428662620633977,-0.016666403384605996,0.04386587816152911
-1.2012012012012012,0.07444143846863975,0.03518187075379233,0.026231675421381825,0.006131670948089303,0.013459072935435818
-1.1871871871871873,0.09945176997978254,0.01630800484669854,0.007876839870057748,-0.03606448578228266,0.02885961567215523
-1.1731731731731732,0.12490239975465221,-0.011118429714891749,0.005807697341026331,-0.011870421352687914,-0.007110359100378831
-1.159159159159159,0.0877214801309209,0.023150961612994295,0.025526938865039164,0.009523597837505254,0.022497007182711314
-1.145145145145145,0.10333845843337112,-0.08545627827124337,-0.0041211536519819,-0.009985812131475338,0.008378035146495778
-1.1311311311311312,0.08289291165695191,0.0344629714226458,0.011713945497866687,-0.0028016057669984487,-0.02852732189061696
-1.1171171171171173,0.0877469967042809,-0.05219141287663567,-0.0030966525879748867,-0.015879963373451125,0.009555630143966234
-1.103103103103103,0.1559468858590006,-0.0108732276667836,0.007960870481988853,-0.045434109275423004,-0.029750899903209314
-1.089089089089089,0.1805959333341329,-0.03359009615918244,-0.017482759728347463,0.009647796340177157,-0.018986408246543757
-1.075075075075075,0.1464975755392327,-0.038840443469348986,-0.07316451474829287,0.05264799214941725,0.005679849218771223
-1.0610610610610611,0.18793610248089881,0.034824804567839936,-0.004028374865589124,0.0005520489235031438,0.00891732820140372
-1.0470470470470472,0.17828577744274712,-0.014031034923470463,0.0426824440829982,0.006757923517426485,-0.035676973952313874
-1.033033033033033,0.15813492055478895,0.010395117766675403,0.02778646206724777,0.020781682653505783,0.03161957313548629
-1.019019019019019,0.1988379017859863,-0.0014076158183181221,0.02896192453773512,-0.038079914896400974,0.017160188349014185
-1.005005005005005,0.24511034236764617,0.014311226638271274,0.03708392165418654,0.05107543974388817,-0.021141853068326513
-0.9909909909909911,0.20934281274237174,0.0023046588738416178,0.0026597277288431236,0.00606986389268406,-0.04612754389347526
-0.9769769769769769,0.2692892303060351,-0.03848976420842615,0.005919471222167867,0.04895570697267326,-0.004347137372442939
-0.962962962962963,0.15618204639941247,0.02988800753964142,-0.018529556863030504,-0.02199098986571968,-0.013378311415834804
-0.9489489489489489,0.2723555481081567,-0.014812694025309705,-0.009482185680811493,0.05454185767673474,0.003394213711590684
-0.934934934934935,0.26374019893285244,-0.04669745289047629,0.018473134493134247,0.02325466482104349,-0.010893499834666994
-0.920920920920921,0.2661009048494033,-0.01284345005928555,0.036116533115064485,0.016591202575570754,-0.060223705822350294
-0.9069069069069069,0.29228316868015225,0.04502279930601091,-0.004183388270429985,0.007020733630594438,-0.011650408149034753
-0.892892892892893,0.2448832441976119,0.025506658803471867,-0.013505677945542345,-0.0074558585422334804,-0.009168573332049389
-0.8788788788788788,0.31342367528548326,-0.010459556381464691,1.5838765697920335e-05,0.036015949754216174,0.01900983074322176
-0.8648648648648649,0.346755970590505,-0.010477722185254973,0.01803620246787345,0.004210796095441408,-0.02094599023833149
-0.8508508508508508,0.39693392169140496,-0.009649041086784856,-0.04331564448400625,-0.059012091107614566,0.050360240201176985
-0.8368368368368369,0.35412850629431686,0.06230245170746139,-0.06888542859411714,-0.03351559385121007,-0.05734921651955271
-0.8228228228228229,0.3630242802349373,0.01145807780260802,-0.016516105484747502,-0.005575372565782419,0.039335024934078734
-0.8088088088088088,0.39034841354076416,0.012901266015073843,-0.03662137277742475,0.009299969494966653,-0.006729569126343144
-0.7947947947947949,0.4514999709071388,0.030908522963879245,-0.015244205929419321,-0.001697654666996875,0.025787546170306683
-0.7807807807807807,0.4530456904071984,0.007163697296139074,-0.004433409564524139,0.036569123693809893,0.0023940445217619927
-0.7667667667667668,0.44693627832598115,-0.007771238160290702,-0.013597452270690395,-0.05853305592115874,0.034186666080764073
-0.7527527527527527,0.49836436866992195,-0.005890464984885031,0.043574026034122366,0.004307638095154806,-0.011620858936584337
-0.7387387387387387,0.5064963307333303,-0.002148002347818092,0.009802342938069612,-0.05453937676161464,-0.03295861275533436
-0.7247247247247248,0.5537288461938058,-0.0011166259377891395,0.009014230788324862,0.02279136886452505,0.042615128618131895
-0.7107107107107107,0.5251470095807191,0.021828934082774778,0.018666214321302072,-0.0028337614332600825,-0.0034044193764642353
-0.6966966966966968,0.55835555764875,0.0015584319916153286,-0.03416499353342305,0.012588299160723545,0.006646754208726318
-0.6826826826826826,0.5788191128593282,0.021979266558861017,0.031173353622608084,-0.02591648881769298,0.03704255742134385
-0.6686686686686687,0.5694746522577454,-0.002421422978855606,-0.002272928596063769,0.03838394794973253,-0.030958657262833048
-0.6546546546546548,0.645441236684134,0.002359141873717223,0.020114418517236412,0.03125173992176554,0.01786472692917772
-0.6406406406406406,0.6679238607898872,-0.05994592084477846,-0.03215571699120462,0.01750632909035663,-0.017696842693886727
-0.6266266266266267,0.6841127828793077,0.027489945507950437,-0.04661276298048188,-0.0038855174059032227,-0.003965080669331156
-0.6126126126126126,0.7010954084234209,0.01039478746654472,0.02453668974075092,0.017395718558853964,0.0021683689615286665
-0.5985985985985987,0.6901242055610196,0.02994045709502653,0.011292285782925567,-0.021206777039620466,-0.04500665584340808
-0.5845845845845845,0.7446674921148657,-0.08688748386309178,-0.027061546630725228,0.02566666977062136,-0.023365111284613042
-0.5705705705705706,0.7719251137095197,0.06265144582370434,-0.02608989243824073,0.049484426829717626,0.040532186772394174
-0.5565565565565567,0.7832435003951767,-0.004187452952235863,0.03376304353244321,0.03211831679937559,0.02658573565754387
-0.5425425425425425,0.8277299831011408,0.03324575618984205,-0.035682356786019685,-0.021888074094222283,-0.001879187319817046
-0.5285285285285286,0.8700627346975437,-0.03119686510211306,0.049280188597679075,0.010842519518193086,0.007293703755386792
-0.5145145145145145,0.939978436221121,0.01838357684834124,-0.02701862203943585,-0.038794246312759434,-0.00882727516909373
-0.5005005005005005,0.914122617561741,-0.031602053423009986,0.019151757768251742,0.01717170933527027,0.040697501574839465
-0.4864864864864864,0.9421055551852817,-0.01871259384177149,-0.009858554272469235,0.013518102385876165,-0.006010577333824916
-0.4724724724724725,0.9576001999682464,0.057421485897465444,0.018095622932470655,-0.05609449018596492,0.006955262764045441
-0.45845845845845856,0.9276441585599635,-0.005719846439803463,-0.01632342006342534,-0.03485351531737091,0.03438090432426195
-0.4444444444444444,1.0096622667536137,0.006523703440046833,-0.004883787182168303,-0.008494166902313013,-0.023321144545377197
-0.4304304304304305,1.0373483223358246,0.02610285372357828,0.0012275752618722616,-0.009025792414224788,0.04676367553490682
-0.41641641641641636,1.1343117368233588,0.014871397631494353,-0.03006562367344343,-0.036284308062564156,-0.045913842292301305
-0.40240240240240244,1.0792614331402688,0.0045136439232453755,0.022224730362604674,0.011669361880565512,0.048889263933383956
-0.3883883883883883,1.1183961644781684,0.010950061411194062,-0.01539640699414648,0.0075442082682153615,-0.011180267518559238
-0.3743743743743744,1.1322802171846718,0.07210387473674314,-0.006857997460199272,-0.005828073959355579,-0.0072809624347584525
-0.36036036036036045,1.1218418748198808,-0.00172695682138275,-0.02983048123825383,-0.022673745004750886,-0.05670030513548829
-0.3463463463463463,1.2143308072601156,0.006034805609975765,-0.07687000976385748,0.0314612137924969,-0.013643841521330786
-0.3323323323323324,1.2252658332678494,0.03152172394612982,-0.00573083287800288,0.049662213392648855,-0.031194195930806527
-0.31831831831831825,1.2485731402610114,0.03316816261353889,0.07237846264839008,-0.014506844515396113,-0.01822939036120418
-0.30430430430430433,1.2191227297118605,0.03561362549845939,0.02353812863694383,-0.01836500751464462,-0.004119328973666388
-0.2902902902902904,1.3094339516903457,0.0191649988323777,-0.0005778113920281237,0.014736229962359888,0.02873374843418717
-0.27627627627627627,1.2455804261352386,-0.03428662965278314,-0.007886724876243603,-0.010740881392409586,0.006228100542018773
-0.26226226226226235,1.324824895553607,0.049006945225534594,0.0006739767843666639,-0.004181916019897025,0.009230299602033415
-0.2482482482482482,1.3917717897257584,-0.03438581804330388,0.016413573455262575,0.02218959455174014,-0.03286558166536687
-0.23423423423423428,1.3143961564488527,0.009084222976021433,-0.03542438445925788,-0.05728068262521878,-0.026422622688081904
-0.22022022022022014,1.3443533940157246,-0.022622421697542455,0.03342965084007504,0.039549069745580076,0.05396175055053935
-0.20620620620620622,1.3807001039345226,-0.0019175125523011474,0.02146143946324788,0.0021804157298802402,-0.022056031042897398
-0.1921921921921923,1.378076464112963,0.00987039432443935,0.02154557177125058,-0.012344794336865406,0.04968624756171887
-0.17817817817817816,1.3611984182599886,0.009649234889061218,0.013154272164306719,-0.0026770246266434677,-0.007291835966425995
-0.16416416416416424,1.4233475325072948,0.012667263192171836,0.0005884997308373863,-0.001127119349384438,6.863808430512157e-05
-0.1501501501501501,1.401997863654856,0.04842224151568724,0.020185837079025586,-0.05193603910334776,0.03211095480689789
-0.13613613613613618,1.4596264376592638,0.013618352797105347,0.017754424012266234,0.04484814682359708,0.03815677265815969
-0.12212212212212203,1.428336515130322,-0.0073107790269705914,-0.010621221328201204,0.0012397689681185539,-0.003324376808372625
-0.10810810810810811,1.511842552111973,0.02893832792000589,-0.01720805318687206,0.013290063913421255,-0.011647291605646166
-0.0940940940940942,1.4501750876093662,0.035701839777212724,0.0030556888579010137,0.02854649311722128,-0.0016776134556663932
-0.08008008008008005,1.471222543830303,-0.03680825239038279,0.04647060454490464,-0.030634873726809005,0.010138725846963547
-0.06606606606606613,1.5113683277990402,0.01794451387340155,-0.03717321226955902,0.014204156971056854,0.026739110606092662
-0.05205205205205199,1.4549678052202046,0.021060527561006907,-0.044025757972504596,-0.008029232726963806,0.00012689576982454753
-0.03803803803803807,1.502489395463335,-0.008898388166577611,0.004942825237176607,0.02540312325649481,0.018566588940694607
-0.02402402402402415,1.537483820372441,0.04130326904290196,0.0015266310557763767,-0.06381682261054486,0.04915079196812822
-0.010010010010010006,1.4514749321802503,-0.004465637297448019,0.005200249931225432,-0.00297282900723807,0.011439288367943539
0.004004004004003914,1.5054909203828484,0.0038077537746268914,0.007318595937388626,-0.018084619673518848,0.00934958568014335
0.018018018018017834,1.5068228530300045,-0.005146749546842834,-0.00669606763888649,0.012967888519024664,-0.04556732475270203
0.0320320320320322,1.5203796891081425,0.000518292925223636,0.04469590315824841,0.014101325621046063,-0.0789219041048719
0.04604604604604612,1.456544230793806,-0.032831181675083955,-0.048027119354076254,-0.021228776844660784,0.01165127187690505
0.06006006006006004,1.4496036113690272,-0.043137605001150686,-0.024854910743149078,-0.021365215925281306,-0.0028447269384261667
0.07407407407407396,1.499287332601086,0.047906699761541896,-0.003097642804167205,-0.0033199610567198833,-0.015443480247442258
0.08808808808808788,1.4858107056665173,-0.025328808278503995,-0.04929566433426689,-0.026899266819456244,0.007305906125590339
0.10210210210210224,1.4765640454452238,-0.02965230602035301,-0.0052756321325407324,0.025259510863563806,-0.0018121118759072477
0.11611611611611616,1.4704850897754371,-0.0645017599053582,0.04984410497233617,-0.011076216013423384,0.03383340751901696
0.13013013013013008,1.4296483418868355,-0.019057274933968266,0.0006265946494614989,-0.08720964657964923,0.0025833260477693383
0.144144144144144,1.4459123710975064,-0.039568208894057044,0.006921027172245133,-0.011244661698654183,-0.022407698552105025
0.15815815815815792,1.4355963513355785,0.049399250128134,-0.03780494295437332,-0.03115631462531917,0.02970498716877867
0.1721721721721723,1.3922245215649014,0.030449163066634775,-0.01849084224024037,-0.04893827446382836,-0.006513932248386072
0.1861861861861862,1.4555005066512596,-0.020472305566033886,-0.011255891408610478,-0.037122799146677175,0.015796100510169216
0.20020020020020013,1.3986676442948065,0.06776470150617202,-0.009531452901387932,0.0032822541549891024,-0.014322321185784012
0.21421421421421405,1.3327258612026007,0.02966606673715516,0.03844931385163599,0.03985922484744693,-0.019494806564923087
0.2282282282282284,1.371296316218529,-0.009508111825083078,0.016730731823538247,0.0093955342159494,0.002525046905570887
0.24224224224224233,1.3046535714871015,-0.07471914312447467,-0.033343738706020906,-0.01819510164647219,0.00038485930631055644
0.25625625625625625,1.338999079642487,0.0690202126994016,0.007395143355406913,0.013677125855121082,0.014394811061004993
0.2702702702702702,1.3308751246380237,-0.041363364632998056,0.014946652457766586,-0.013772709306569752,-0.008059372599292272
0.2842842842842841,1.2515069002401054,-0.04900303227249134,0.03420447115898656,-0.020838011074894337,-0.05509079351311191
0.29829829829829846,1.284360429263,0.03107471488514394,0.04741622060096581,-0.03463088004698953,-0.012983216507651654
0.3123123123123124,1.2465391953165665,0.07363272661784372,-0.030452825750261845,-0.05255486420255157,0.02381455401431447
0.3263263263263263,1.2369229922188583,0.04201512933453153,-0.02432572533096767,-0.011697711196783356,-0.008921282377293187
0.3403403403403402,1.2467237637842596,0.017455633118952454,-0.03772733576120161,0.004741604697603958,-0.007391502075436434
0.35435435435435414,1.1595155221188556,0.018437446902552727,-0.007020595765931817,-0.0028987101004466884,0.029591295177178116
0.3683683683683685,1.1208660332611746,0.026259234612243113,0.01399075124187813,-0.012479007838420755,-0.021359196817767673
0.3823823823823824,1.0929829283199626,0.023492558412834517,0.029620035507568355,-0.02837238182090343,-0.04628409654728698
0.39639639639639634,1.0710191424650004,0.009234883957977563,-0.0022785306977452413,0.01824738575054906,-0.004818933585764821
0.41041041041041026,1.0686857777897076,0.004006689395858644,-0.009595425684215784,-0.03951395759839754,-0.0145252185374621
0.4244244244244242,1.0564642425124378,-0.0009079375847474303,0.004552739783096355,0.023280837415304265,-0.028987389592597605
0.43843843843843855,1.0295315372372569,-0.021551539759052878,-0.025054287030708482,-0.030066510567801734,-0.005261353676960708
0.45245245245245247,1.0208619978575766,-0.007246265094333059,0.06268616167200218,-0.02257305712059104,0.014745169417403524
0.4664664664664664,0.9711104394345166,-0.049498322035536516,-0.04822983078894361,-0.044003555718470304,-0.0002786568470344553
0.4804804804804803,0.988901357661569,-0.0015327917312957238,0.005542217395454743,-0.015042064406569087,0.009209432180587151
0.4944944944944947,0.9118736522641308,-0.02810182964380575,0.060708186610087166,0.029259373754339377,0.05440223095546271
0.5085085085085086,0.9759205387294089,-0.03140084323544157,0.0002039953753401022,0.01546884265331871,-0.010286365846726897
0.5225225225225225,0.8876116063873121,0.007268019741430277,-0.005701171005323614,0.02935266336084107,0.008350459039340114
0.5365365365365364,0.8177157507080535,0.04381011819223878,-0.010723362632443348,0.015664276378018094,-0.015276400877974005
0.5505505505505504,0.7859928524514761,0.029794039910519127,-0.0054117503927399,-0.03311009485591105,-0.02539079159660915
0.5645645645645647,0.8074193545249698,-0.04465912736910539,0.04118545430997499,-0.009923676729826691,-0.017547229602533056
0.5785785785785786,0.7612379893057376,-0.02700344745767415,-0.06635585725918122,-0.023405973873523847,-0.014362757145650613
0.5925925925925926,0.7645629674935169,0.03115758002435112,0.04600301113231961,0.03991724712117125,0.01078427392641381
0.6066066066066065,0.7327772683831721,-0.02627011375536689,-0.04271871446539223,-0.0359036593927893,0.07047227360102278
0.6206206206206204,0.6920987014081879,-0.0032418394038338603,-0.007999569751988893,0.026810930681673378,-0.021481303088275155
0.6346346346346348,0.6448779396351746,0.020315613672038397,-0.01287733246440046,0.02678861610326314,-0.01249875916846381
0.6486486486486487,0.601156124116517,-0.024893371470792493,0.01765659826016505,0.054888606051482686,-0.0018936903933373765
0.6626626626626626,0.6098726606737642,0.007689028598635333,-0.04794373036357755,-0.012290597778884837,0.011873965461292492
0.6766766766766765,0.6259968907017899,-0.03509232544259156,0.01386518020519414,0.02136966478740496,0.007906524358643637
0.6906906906906904,0.5841565647908448,-0.012679938567471516,0.060729288955626015,0.06844955509616539,0.03852287381844361
0.7047047047047048,0.5182024654907073,0.015421396237146345,-0.040895219841339876,-0.01852925030801077,-0.07279176211605613
0.7187187187187187,0.5390413135122785,-0.04145848476687168,0.0056911853700686,-0.04605120742597064,-0.07160789610587005
0.7327327327327327,0.5241236703376625,0.02008797461181809,-0.019859464940086245,-0.056400301017232736,-0.014876345160304342
0.7467467467467466,0.4652286327713676,0.006868628244608773,0.012776616639376397,0.02138136086584014,0.032919005626311414
0.7607607607607609,0.47601152990531803,0.024660861433371123,0.0005744338446608666,-0.056494506241757274,-0.04696944094816772
0.7747747747747749,0.45328830311747803,0.015479246948910192,-0.01924460667044145,-0.011169571588137413,-0.09022897019081254
0.7887887887887888,0.3978920632785142,0.05041199070548312,0.014636169237259139,0.013119395611169135,0.017135382186576467
0.8028028028028027,0.42405924008617957,0.014023948298202258,0.05413044408815064,0.005555266104897785,0.007309716711081663
0.8168168168168166,0.41180583928673975,-0.0017786968598314523,-0.005727112838797519,0.012763345925525587,-0.032706252203982634
0.830830830830831,0.40964819852932055,0.015668969663968347,0.02159273931311764,0.006668695674026108,-0.029566188021627613
0.8448448448448449,0.3914667551975968,0.029259539508361437,-0.038798187532217636,0.038365974399402356,-0.029092311589039913
0.8588588588588588,0.3017429380704554,0.01545475817904905,-0.028693089923037794,-0.028569491422163255,0.003316059524218557
0.8728728728728727,0.29868417751186627,0.01630685964878661,0.014172189920957173,-0.020309854153755184,-0.018789458285489818
0.8868868868868867,0.32654150208033483,-0.004794531359225775,0.04452348267266545,-0.02317978335812385,0.014821917569266027
0.900900900900901,0.3112999559588565,-0.0023654060501402986,0.010668402545209095,0.02490575435587931,-0.08563879988713125
0.914914914914915,0.29665582411655994,-0.023215334367560635,-0.009391738531438001,0.027011957651853068,-0.02570555595383344
0.9289289289289289,0.38262301746812355,0.07278081200502229,-2.1255107701672317e-05,0.013536759579556587,-0.03378161882733091
0.9429429429429428,0.27051869075422275,-0.015497358283120446,-0.03751222889558502,0.03550481000669938,-0.0076902203511741
0.9569569569569571,0.2743186760203391,0.002655790884526183,0.018135463363260315,-0.035341226021289626,-0.016141432754703415
0.9709709709709711,0.2562340352350548,0.003619727665787595,0.026469995954065254,0.05001672334653617,0.023935313396873815
0.984984984984985,0.23501343051137333,0.05385865338751674,-0.013562705317727233,0.045697158651370126,-0.055780103149800815
0.9989989989989989,0.19435889303918355,0.020116946134893718,-0.014101259101907003,0.022068659917375145,0.0013647442899235704
1.0130130130130128,0.2154103279895085,0.06847348253848211,0.00797635297557819,0.05345396726313496,0.016750092696352286
1.0270270270270272,0.15875058526967123,0.013039454648716132,-0.013101585136323209,-0.04969869623032956,0.05569942309685988
1.0410410410410411,0.16458492050269136,0.04395018443025578,-0.001983970517477479,-0.015733444087875352,-0.014452979132802874
1.055055055055055,0.147332486239142,0.01299559107235142,0.06299166270577161,-0.02205910382045373,0.009733758130577043
1.069069069069069,0.15499259094687207,0.10503195450707156,-0.007410760731512726,0.02164437971272587,-0.054115883776869246
1.0830830830830829,0.21304705217387382,0.007823366814773358,-0.010750192839303981,-0.031504222188057956,-0.07175868612938882
1.0970970970970972,0.07907678369365125,0.05567880642171205,-0.019426240824621403,0.022724854480131944,0.025343231273453084
1.1111111111111112,0.14757478864503032,0.06849618278914316,0.02232577433022926,0.041116084319909894,-0.00016680880943980238
1.125125125125125,0.07089060659003228,0.06516828742280825,-0.005436707924615759,0.020856087002529743,0.03535538069395525
1.139139139139139,0.09777996386347981,0.050646903660551974,-0.01948117151340322,0.008512530709856258,-0.04120208666908963
1.153153153153153,0.1376407645837699,0.055949047155666586,0.039639143282012464,-0.029636200227009576,0.015597064185865726
1.1671671671671673,0.1002911328073093,0.06499028642412225,0.04258811548014302,-0.025405528983746116,0.05606453521631908
1.1811811811811812,0.05976466146003598,0.06329959431518008,-0.0180126781982015,0.03748856715891702,0.01259116825072184
1.1951951951951951,0.06470358083404475,0.10086853677390477,-0.05599616588882887,0.023380470117179517,0.008297445167735742
1.209209209209209,0.1009353914934938,0.14272656220911778,0.030225447730571994,-0.0011705855813038861,0.0002566824247352343
1.2232232232232234,0.05332804362499426,0.06436845798689227,-0.020538852784908912,-0.01253728637295097,-0.04712644371377212
1.2372372372372373,0.07671904221776438,0.04491253164371666,0.023718815555323444,-0.060774236193311765,0.04066718807131625
1.2512512512512513,0.06686131658649519,0.08851006862433347,-0.0591030606385267,-0.0321255725604993,-0.018325729194145546
1.2652652652652652,0.04148580147577255,0.17394761754687083,0.026777981163277502,0.05734257261423053,0.01513449769149762
1.279279279279279,0.1211508848040993,0.07809715247335536,-0.03633508883371668,-0.03841366713002949,-0.04689102919712974
1.2932932932932935,0.0718965187165912,0.1572924619597413,0.02192300166772474,0.005684394636683412,-0.03538378993522471
1.3073073073073074,-0.011592541684532921,0.1646292392983661,0.0004282803272856517,0.030223319195914363,0.04305262197667669
1.3213213213213213,0.05126356968560526,0.10414456241225638,-0.028618082808344537,-0.037647680040001893,-0.010419068668724642
1.3353353353353352,0.022539245694338954,0.1445573338691357,-0.012210976692267145,0.005541314243509055,0.0435982642812881
1.3493493493493491,0.06489299055331038,0.18336373196445455,0.020589680940628973,0.028137466125407257,-0.0023469197717425217
1.3633633633633635,0.012665616593969115,0.1304568714668114,0.0031769771700444413,0.0003749796573177329,-0.05525693318872134
1.3773773773773774,0.03030463621377481,0.14334332783717926,0.017532551359818228,0.08605209167011767,0.02676202799196751
1.3913913913913913,0.04637653323887944,0.13992753429840926,0.0592934001153955,-0.05005797776621482,-0.01769676953265067
1.4054054054054053,0.054845216312989054,0.13517540222765112,-0.046927042603658674,0.03176185589666614,0.020960664405530703
1.4194194194194192,-0.009334142596651048,0.15469824763930531,0.04851660899650117,-0.005184052121722799,0.0007563260262238945
